thread_id,v_rel_smoothed,initial_chi,final_chi,pre_p_mag,post_p_mag,pre_mass,post_mass,pre_s_sum,post_s_sum,pre_s_mean,post_s_mean,pre_age_a,pre_age_b,chi_max,duration,theta,stability_bin,pre_E_total,post_E_total
0,0.000000,0.363636,0.363636,2.034273,0.000000,536.178241,567.000000,71.311807,40.060582,35.655903,20.030291,1200,490,0.363636,38.000000,0.000000,35.000000,1.430146,0.000000
0,0.000000,0.090909,0.090909,1.293682,0.000000,56.858988,5751.000000,77.842885,90.060582,38.921443,45.030291,2150,510,0.090909,36.000000,0.000000,35.000000,1.591542,1.801212
0,-0.000017,0.052632,0.333333,35.315612,1.126141,1209.520000,539.169550,72.361541,66.931909,36.180771,33.465955,2490,1550,0.363636,185.000000,0.000000,35.000000,2.031431,1.339836
0,0.000182,0.111111,0.100000,0.400364,1.486118,184.260417,806.169550,73.175593,88.118988,36.587797,44.059494,3040,10,0.111111,87.000000,0.000000,35.000000,1.464041,1.763750
0,0.000182,0.111111,0.100000,0.400364,1.486118,184.260417,806.169550,73.175593,88.118988,36.587797,44.059494,2530,10,0.111111,87.000000,0.000000,35.000000,1.464041,1.763750
0,0.001089,0.666667,0.600000,0.000000,1.766361,1280.866667,867.000000,63.286876,58.931057,31.643438,29.465528,3470,10,0.666667,87.000000,0.000000,30.000000,1.265738,1.180442
0,-0.000046,0.535714,0.500000,1.895801,1.622882,905.364198,742.361111,59.658251,56.159981,29.829125,28.079990,3690,10,0.535714,65.000000,0.000000,25.000000,1.195238,1.124980
0,0.000363,0.200000,0.200000,0.150805,1.982858,101.558642,1009.361111,48.202341,77.347059,24.101171,38.673530,230,10,0.200000,65.000000,0.000000,20.000000,0.964227,1.548894
0,-0.000017,0.052632,0.333333,35.315612,1.126141,1209.520000,539.169550,72.361541,66.931909,36.180771,33.465955,2490,2060,0.363636,185.000000,0.000000,35.000000,2.031431,1.339836
0,-0.000017,0.111111,0.076923,6.274086,5.772455,947.472222,2827.000000,64.848549,56.863667,32.424275,28.431833,3240,910,0.111111,110.000000,0.000000,30.000000,1.318495,1.143182
0,0.000062,0.416667,0.461538,0.463651,5.949808,238.558642,2969.361111,51.234159,75.681180,25.617080,37.840590,1360,10,0.461538,68.000000,0.000000,25.000000,1.025221,1.519585
0,-0.000060,0.100000,0.090909,0.026520,0.050798,38.323457,29.040000,48.667435,34.770236,24.333718,17.385118,3660,10,0.100000,31.000000,0.000000,20.000000,0.973370,0.000000
0,0.000000,0.875000,0.875000,0.428560,0.633956,261.293007,375.038265,57.136257,48.953681,28.568128,24.476840,3830,10,0.875000,31.000000,0.000000,25.000000,1.143109,0.000000
0,0.000000,0.153846,0.153846,0.032390,0.029402,41.567901,19.444444,42.977415,36.600734,21.488707,18.300367,660,10,0.153846,31.000000,0.000000,20.000000,0.859575,0.000000
0,0.000000,0.875000,0.875000,0.428560,0.633956,261.293007,375.038265,57.136257,48.953681,28.568128,24.476840,3320,10,0.875000,31.000000,0.000000,25.000000,1.143109,0.000000
0,0.000000,0.062500,0.062500,0.554457,0.845918,289.530864,442.361111,46.049319,38.824587,23.024659,19.412294,580,10,0.062500,31.000000,0.000000,20.000000,0.921561,0.000000
0,-0.000000,0.142857,0.384615,0.251633,0.646116,149.299040,429.945303,50.938677,49.819916,25.469339,24.909958,2670,10,0.461538,136.000000,0.000000,25.000000,1.019011,0.000000
0,-0.000031,0.250000,0.222222,0.000000,0.142374,46.666667,80.666667,51.087983,30.336648,25.543992,15.168324,880,10,0.250000,49.000000,0.000000,25.000000,1.021760,0.000000
0,-0.000000,0.142857,0.384615,0.251633,0.646116,149.299040,429.945303,50.938677,49.819916,25.469339,24.909958,3180,10,0.461538,136.000000,0.000000,25.000000,1.019011,0.000000
0,0.000000,0.076923,0.076923,0.375286,0.514583,153.888889,268.960000,45.866488,37.022173,22.933244,18.511086,180,110,0.076923,126.000000,0.000000,20.000000,0.917789,0.000000
0,0.000000,0.111111,0.111111,0.938138,0.119068,37.992500,58.680000,46.469316,55.709117,23.234658,27.854559,270,240,0.111111,17.000000,0.000000,20.000000,0.955426,1.114303
0,0.000000,0.076923,0.076923,11.747252,6.788603,4202.194444,3317.760000,40.018444,33.731258,20.009222,16.865629,1040,90,0.076923,128.000000,0.000000,20.000000,0.816793,0.000000
0,-0.000001,0.142857,0.076923,0.060929,0.116126,41.312500,72.250000,52.671586,48.423649,26.335793,24.211824,1220,10,0.166667,136.000000,0.000000,25.000000,1.053505,0.000000
0,-0.000215,0.083333,0.100000,1.605008,14.199113,219.444444,7569.000000,33.270672,33.438976,16.635336,16.719488,1300,30,0.125000,134.000000,0.000000,15.000000,0.698258,0.000000
0,-0.000001,0.142857,0.076923,0.060929,0.116126,41.312500,72.250000,52.671586,48.423649,26.335793,24.211824,710,10,0.166667,136.000000,0.000000,25.000000,1.053505,0.000000
0,-0.000001,0.142857,0.076923,0.060929,0.116126,41.312500,72.250000,52.671586,48.423649,26.335793,24.211824,1390,10,0.166667,136.000000,0.000000,25.000000,1.053505,0.000000
